shareId:ID,name,:LABEL
380007,方大炭素(600516),股票
380008,掌阅科技(603533),股票
380009,芯智控股(02166.HK),股票
380010,秦港股份(03369.HK),股票
380011,维达国际(03331.HK),股票
380012,宝宝树集团(01761.HK),股票
380013,维太移动(06133.HK),股票
380014,中国东方集团(00581.HK),股票
380015,湖南黄金(002155),股票
380016,润和软件(300339),股票
380017,中国卫星(600118),股票
380018,汉国置业(00160.HK),股票
380019,宝莫股份(002476),股票
380020,新坐标(603040),股票
380021,中广核电力(01816.HK),股票
380022,康缘药业(600557),股票
380023,千山药机(300216),股票
380024,恒和集团(00513.HK),股票
380025,众应互联(002464),股票
380026,北亚策略(08080.HK),股票
380027,中通客车(000957),股票
380028,香格里拉(亚洲)(00069.HK),股票
380029,华电福新(00816.HK),股票
380030,星亚控股(08293.HK),股票
380031,白花油(00239.HK),股票
380032,瑞斯康达(603803),股票
380033,慈星股份(300307),股票
380034,时计宝(02033.HK),股票
380035,乐普医疗(300003),股票
380036,柳钢股份(601003),股票
380037,鸿博股份(002229),股票
380038,中曼石油(603619),股票
380039,神思电子(300479),股票
380040,中视传媒(600088),股票
380041,思博系统(08319.HK),股票
380042,现恒建筑(01500.HK),股票
380043,寿仙谷(603896),股票
380044,迪森股份(300335),股票
380045,禾望电气(603063),股票
380046,顺兴集团控股(01637.HK),股票
380047,葛洲坝(600068),股票
380048,湖北广电(000665),股票
380049,中国资源交通(00269.HK),股票
380050,莲花健康(600186),股票
380051,梅花生物(600873),股票
380052,先锋新材(300163),股票
380053,立昂技术(300603),股票
380054,REF HOLDINGS(01631.HK),股票
380055,合宝丰年(08406.HK),股票
380056,千金药业(600479),股票
380057,岭南股份(002717),股票
380058,中国海外宏洋集团(00081.HK),股票
380059,周大生(002867),股票
380060,佳明集团控股(01271.HK),股票
380061,华谊嘉信(300071),股票
380062,浦东建设(600284),股票
380063,北京汽车(01958.HK),股票
380064,路通视信(300555),股票
380065,华电国际电力股份(01071.HK),股票
380066,沃特股份(002886),股票
380067,中源协和(600645),股票
380068,司尔特(002538),股票
380069,北京控股环境集团(00154.HK),股票
380070,晶方科技(603005),股票
380071,新秀丽(01910.HK),股票
380072,中航电子(600372),股票
380073,张家港行(002839),股票
380074,华帝股份(002035),股票
380075,金力永磁(300748),股票
380076,柳工(000528),股票
380077,海蓝控股(02278.HK),股票
380078,惠天热电(000692),股票
380079,光正集团(002524),股票
380080,数码科技(300079),股票
380081,天津普林(002134),股票
380082,长园集团(600525),股票
380083,齐家控股(08395.HK),股票
380084,联创光电(600363),股票
380085,瑞鑫国际集团(00724.HK),股票
380086,南玻A(000012),股票
380087,四方达(300179),股票
380088,中航高科(600862),股票
380089,世纪阳光(00509.HK),股票
380090,五龙动力(00378.HK),股票
380091,壹传媒(00282.HK),股票
380092,麦格米特(002851),股票
380093,大金重工(002487),股票
380094,富煌钢构(002743),股票
380095,起步股份(603557),股票
380096,宝燵控股(08601.HK),股票
380097,加加食品(002650),股票
380098,国锐地产(00108.HK),股票
380099,SDM GROUP(08363.HK),股票
380100,易德龙(603380),股票
380101,武进不锈(603878),股票
380102,鸣志电器(603728),股票
380103,世纪天鸿(300654),股票
380104,当代明诚(600136),股票
380105,璞泰来(603659),股票
380106,海川智能(300720),股票
380107,沈阳机床(000410),股票
380108,黄山旅游(600054),股票
380109,沃格光电(603773),股票
380110,祥和实业(603500),股票
380111,星网锐捷(002396),股票
380112,综艺股份(600770),股票
380113,歌礼制药-B(01672.HK),股票
380114,海思科(002653),股票
380115,呷哺呷哺(00520.HK),股票
380116,汇联金融服务(08030.HK),股票
380117,富安娜(002327),股票
380118,宝峰时尚(01121.HK),股票
380119,金桥B股(900911),股票
380120,中国外运(00598.HK),股票
380121,上海集优(02345.HK),股票
380122,惠达卫浴(603385),股票
380123,华宇软件(300271),股票
380124,赛迪顾问(08235.HK),股票
380125,通化金马(000766),股票
380126,星云股份(300648),股票
380127,灵宝黄金(03330.HK),股票
380128,特力B(200025),股票
380129,石英股份(603688),股票
380130,恒泰艾普(300157),股票
380131,北巴传媒(600386),股票
380132,中昌国际控股(00859.HK),股票
380133,中国智能交通(01900.HK),股票
380134,米格国际控股(01247.HK),股票
380135,南极电商(002127),股票
380136,YGM TRADING(00375.HK),股票
380137,百达精工(603331),股票
380138,亚洲资产(08025.HK),股票
380139,中国淀粉(03838.HK),股票
380140,杰地集团(08313.HK),股票
380141,协鑫集成(002506),股票
380142,英洛华(000795),股票
380143,棒杰股份(002634),股票
380144,华峰氨纶(002064),股票
380145,东诚药业(002675),股票
380146,美邦服饰(002269),股票
380147,山推股份(000680),股票
380148,中百集团(000759),股票
380149,耀皮B股(900918),股票
380150,神奇制药(600613),股票
380151,航发控制(000738),股票
380152,京泉华(002885),股票
380153,翠微股份(603123),股票
380154,本间高尔夫(06858.HK),股票
380155,英联股份(002846),股票
380156,奥克斯国际(02080.HK),股票
380157,NANYANG HOLD(00212.HK),股票
380158,白马户外媒体(00100.HK),股票
380159,首航节能(002665),股票
380160,百勤油服(02178.HK),股票
380161,登海种业(002041),股票
380162,沧州明珠(002108),股票
380163,鼎石资本(00804.HK),股票
380164,中设股份(002883),股票
380165,超盈国际控股(02111.HK),股票
380166,奇正藏药(002287),股票
380167,佳士科技(300193),股票
380168,中迪投资(000609),股票
380169,航民股份(600987),股票
380170,保集健康(01246.HK),股票
380171,康旗股份(300061),股票
380172,乐歌股份(300729),股票
380173,南方航空(600029),股票
380174,SOLOMON SYSTECH(02878.HK),股票
380175,英皇文化产业(00491.HK),股票
380176,四洲集团(00374.HK),股票
380177,威孚高科(000581),股票
380178,国投资本(600061),股票
380179,星美文化旅游(02366.HK),股票
380180,恒力股份(600346),股票
380181,碧桂园(02007.HK),股票
380182,维珍妮(02199.HK),股票
380183,亲亲食品(01583.HK),股票
380184,英力特(000635),股票
380185,达意隆(002209),股票
380186,皇冠环球集团(00727.HK),股票
380187,星凯控股(01166.HK),股票
380188,漫步者(002351),股票
380189,中车时代电气(03898.HK),股票
380190,健友股份(603707),股票
380191,震雄集团(00057.HK),股票
380192,力宝(00226.HK),股票
380193,积木集团(08187.HK),股票
380194,万马科技(300698),股票
380195,南宁百货(600712),股票
380196,科蓝软件(300663),股票
380197,中装建设(002822),股票
380198,王子新材(002735),股票
380199,先锋电子(002767),股票
380200,嘉化能源(600273),股票
380201,利达光电(002189),股票
380202,华西证券(002926),股票
380203,*ST东电(000585),股票
380204,泰禾集团(000732),股票
380205,WING ON CO(00289.HK),股票
380206,有才天下猎聘(06100.HK),股票
380207,航天控股(00031.HK),股票
380208,华金国际资本(00982.HK),股票
380209,中航国际控股(00161.HK),股票
380210,天韵国际控股(06836.HK),股票
380211,中国神华(601088),股票
380212,兴铭控股(08425.HK),股票
380213,沧海控股(02017.HK),股票
380214,YUSEI(00096.HK),股票
380215,同德化工(002360),股票
380216,恒瑞医药(600276),股票
380217,四通新材(300428),股票
380218,金山能源(00663.HK),股票
380219,吉宏股份(002803),股票
380220,众源新材(603527),股票
380221,天鸽互动(01980.HK),股票
380222,太和控股(00718.HK),股票
380223,宁波东力(002164),股票
380224,新钢股份(600782),股票
380225,华荣股份(603855),股票
380226,雷迪克(300652),股票
380227,通宇通讯(002792),股票
380228,硅宝科技(300019),股票
380229,结好控股(00064.HK),股票
380230,华融金控(00993.HK),股票
380231,海格通信(002465),股票
380232,兴纺控股(01968.HK),股票
380233,昊天发展集团(00474.HK),股票
380234,五洲交通(600368),股票
380235,粤桂股份(000833),股票
380236,湘电股份(600416),股票
380237,强力新材(300429),股票
380238,华创阳安(600155),股票
380239,中兴通讯(000063),股票
380240,京东方A(000725),股票
380241,沪宁股份(300669),股票
380242,精英汇集团(01775.HK),股票
380243,数据港(603881),股票
380244,长高集团(002452),股票
380245,金通灵(300091),股票
380246,同仁堂科技(01666.HK),股票
380247,江西铜业股份(00358.HK),股票
380248,丰盛服务集团(00331.HK),股票
380249,石大胜华(603026),股票
380250,珀丽酒店(01189.HK),股票
380251,绿领控股(00061.HK),股票
380252,泰禾光电(603656),股票
380253,利源精制(002501),股票
380254,浪潮信息(000977),股票
380255,爱建集团(600643),股票
380256,思维列控(603508),股票
380257,鹰美(02368.HK),股票
380258,波司登(03998.HK),股票
380259,招商蛇口(001979),股票
380260,年年卡(03773.HK),股票
380261,众安在线(06060.HK),股票
380262,腾达建设(600512),股票
380263,曲美家居(603818),股票
380264,阳普医疗(300030),股票
380265,重庆水务(601158),股票
380266,联建光电(300269),股票
380267,荣之联(002642),股票
380268,健民集团(600976),股票
380269,多伦科技(603528),股票
380270,金达威(002626),股票
380271,日成控股(03708.HK),股票
380272,高能环境(603588),股票
380273,协鑫新能源(00451.HK),股票
380274,人人乐(002336),股票
380275,ST中南(002445),股票
380276,雅克科技(002409),股票
380277,中国信息科技(08178.HK),股票
380278,NEWTREE GROUP(01323.HK),股票
380279,大成糖业(03889.HK),股票
380280,粤照明B(200541),股票
380281,VITASOY INT'L(00345.HK),股票
380282,杭钢股份(600126),股票
380283,一致B(200028),股票
380284,神力股份(603819),股票
380285,山东墨龙(002490),股票
380286,三德科技(300515),股票
380287,积成电子(002339),股票
380288,星宇股份(601799),股票
380289,兴业科技(002674),股票
380290,通葡股份(600365),股票
380291,嘉凯城(000918),股票
380292,长城电工(600192),股票
380293,中成股份(000151),股票
380294,融众金融(03963.HK),股票
380295,恒天海龙(000677),股票
380296,中发展控股(00475.HK),股票
380297,上工申贝(600843),股票
380298,航天科技(000901),股票
380299,塔牌集团(002233),股票
380300,鲍斯股份(300441),股票
380301,常铝股份(002160),股票
380302,九典制药(300705),股票
380303,诚邦股份(603316),股票
380304,新大洲A(000571),股票
380305,德艺文创(300640),股票
380306,香港国际建投(00687.HK),股票
380307,创建集团控股(01609.HK),股票
380308,苏垦农发(601952),股票
380309,新疆浩源(002700),股票
380310,海汽集团(603069),股票
380311,利民实业(00229.HK),股票
380312,天鹅股份(603029),股票
380313,丝路能源(08250.HK),股票
380314,天山股份(000877),股票
380315,英搏尔(300681),股票
380316,拓邦股份(002139),股票
380317,首创钜大(01329.HK),股票
380318,*ST天化(000912),股票
380319,腾信股份(300392),股票
380320,指尖悦动(06860.HK),股票
380321,百润股份(002568),股票
380322,蒙牛乳业(02319.HK),股票
380323,云赛智联(600602),股票
380324,三安光电(600703),股票
380325,中潜股份(300526),股票
380326,华茂股份(000850),股票
380327,珍宝岛(603567),股票
380328,得邦照明(603303),股票
380329,江山控股(00295.HK),股票
380330,通达宏泰(02363.HK),股票
380331,奥瑞德(600666),股票
380332,鼎信通讯(603421),股票
380333,御银股份(002177),股票
380334,长安民生物流(01292.HK),股票
380335,大众公用(01635.HK),股票
380336,金山股份(600396),股票
380337,茶花股份(603615),股票
380338,协同通信(01613.HK),股票
380339,新世纪医疗(01518.HK),股票
380340,华昌化工(002274),股票
380341,*ST云网(002306),股票
380342,兰花科创(600123),股票
380343,凤竹纺织(600493),股票
380344,宏昌电子(603002),股票
380345,瑞特股份(300600),股票
380346,道氏技术(300409),股票
380347,兴业矿业(000426),股票
380348,庄园牧场(002910),股票
380349,甘肃银行(02139.HK),股票
380350,国信证券(002736),股票
380351,*ST皇台(000995),股票
380352,格林国际控股(02700.HK),股票
380353,三毛B股(900922),股票
380354,诺普信(002215),股票
380355,首都金融控股(08239.HK),股票
380356,珠海港(000507),股票
380357,华平股份(300074),股票
380358,北大青鸟环宇(08095.HK),股票
380359,海天精工(601882),股票
380360,立霸股份(603519),股票
380361,天津磁卡(600800),股票
380362,远兴能源(000683),股票
380363,十方控股(01831.HK),股票
380364,广汽集团(601238),股票
380365,中国农林低碳(01069.HK),股票
380366,康美药业(600518),股票
380367,贝斯特(300580),股票
380368,好当家(600467),股票
380369,荧德控股(08535.HK),股票
380370,电连技术(300679),股票
380371,虎都(02399.HK),股票
380372,吉药控股(300108),股票
380373,上海钢联(300226),股票
380374,神开股份(002278),股票
380375,联合医务(00722.HK),股票
380376,丘钛科技(01478.HK),股票
380377,天马科技(603668),股票
380378,新濠国际发展(00200.HK),股票
380379,中国天瑞水泥(01252.HK),股票
380380,广南(集团)(01203.HK),股票
380381,华峰超纤(300180),股票
380382,先进数通(300541),股票
380383,复旦复华(600624),股票
380384,盛路通信(002446),股票
380385,中核科技(000777),股票
380386,朗科科技(300042),股票
380387,载通(00062.HK),股票
380388,博彦科技(002649),股票
380389,时间由你(01327.HK),股票
380390,山东高速(600350),股票
380391,中科曙光(603019),股票
380392,*ST天业(600807),股票
380393,华能国际(600011),股票
380394,金力集团(03919.HK),股票
380395,新昌集团控股(00404.HK),股票
380396,徕木股份(603633),股票
380397,冰雪集团(08429.HK),股票
380398,南顺(香港)(00411.HK),股票
380399,海底捞(06862.HK),股票
380400,君百延集团(08372.HK),股票
380401,青岛双星(000599),股票
380402,杭齿前进(601177),股票
380403,东方电气(01072.HK),股票
380404,东华科技(002140),股票
380405,中国圣牧(01432.HK),股票
380406,VICON HOLDINGS(03878.HK),股票
380407,长安B(200625),股票
380408,养元饮品(603156),股票
380409,同景新能源(08326.HK),股票
380410,万讯自控(300112),股票
380411,朗诗绿色集团(00106.HK),股票
380412,三宝科技(01708.HK),股票
380413,瑞茂通(600180),股票
380414,中钨高新(000657),股票
380415,BRILLIANCE CHI(01114.HK),股票
380416,创美药业(02289.HK),股票
380417,海联金汇(002537),股票
380418,国光股份(002749),股票
380419,海利得(002206),股票
380420,CLASSIFIED GP(08232.HK),股票
380421,广东明珠(600382),股票
380422,新疆交建(002941),股票
380423,天业节水(00840.HK),股票
380424,阳光油砂(02012.HK),股票
380425,锐科激光(300747),股票
380426,中富通(300560),股票
380427,中国天然气(00931.HK),股票
380428,宏盛股份(603090),股票
380429,珀莱雅(603605),股票
380430,中州证券(01375.HK),股票
380431,L&A INTL HOLD(08195.HK),股票
380432,睿能科技(603933),股票
380433,新明中国(02699.HK),股票
380434,绿地控股(600606),股票
380435,安徽皖通高速公路(00995.HK),股票
380436,绿心集团(00094.HK),股票
380437,乾照光电(300102),股票
380438,国盛金控(002670),股票
380439,赛伯乐国际控股(01020.HK),股票
380440,华润三九(000999),股票
380441,国能国际资产(00918.HK),股票
380442,香港信贷(01273.HK),股票
380443,亚星客车(600213),股票
380444,红星美凯龙(01528.HK),股票
380445,新文化(300336),股票
380446,环球战略集团(08007.HK),股票
380447,华钰矿业(601020),股票
380448,思源电气(002028),股票
380449,仟源医药(300254),股票
380450,正川股份(603976),股票
380451,上峰水泥(000672),股票
380452,长虹佳华(08016.HK),股票
380453,丰乐种业(000713),股票
380454,杭州银行(600926),股票
380455,巨轮智能(002031),股票
380456,亚洲先锋娱乐(08400.HK),股票
380457,保利达资产(00208.HK),股票
380458,福田实业(00420.HK),股票
380459,大家乐集团(00341.HK),股票
380460,熊猫金控(600599),股票
380461,迪贝电气(603320),股票
380462,大东海B(200613),股票
380463,邵氏兄弟控股(00953.HK),股票
380464,卫光生物(002880),股票
380465,福森药业(01652.HK),股票
380466,恒立实业(000622),股票
380467,石化油服(600871),股票
380468,信义光能(00968.HK),股票
380469,路劲(01098.HK),股票
380470,迅游科技(300467),股票
380471,深天地A(000023),股票
380472,维信诺(002387),股票
380473,中创环球(01678.HK),股票
380474,万景控股(02193.HK),股票
380475,太辰光(300570),股票
380476,ST抚钢(600399),股票
380477,长城影视(002071),股票
380478,长江生命科技(00775.HK),股票
380479,中国中铁(601390),股票
380480,中国透云(01332.HK),股票
380481,恒大高新(002591),股票
380482,龙翔集团(00935.HK),股票
380483,冠农股份(600251),股票
380484,黄河旋风(600172),股票
380485,锦江B股(900934),股票
380486,九洲药业(603456),股票
380487,维维股份(600300),股票
380488,安控科技(300370),股票
380489,天坛生物(600161),股票
380490,东音股份(002793),股票
380491,三钢闽光(002110),股票
380492,瑞远智控(08249.HK),股票
380493,五矿资源(01208.HK),股票
380494,春兰股份(600854),股票
380495,太化股份(600281),股票
380496,陕天然气(002267),股票
380497,广东榕泰(600589),股票
380498,福耀玻璃(03606.HK),股票
380499,中国一重(601106),股票
380500,东方通信(600776),股票
380501,蓝丰生化(002513),股票
380502,潼关黄金(00340.HK),股票
380503,海昌海洋公园(02255.HK),股票
380504,富汇建筑控股(01034.HK),股票
380505,天华超净(300390),股票
380506,中马传动(603767),股票
380507,宋城演艺(300144),股票
380508,苏奥传感(300507),股票
380509,雅运股份(603790),股票
380510,中国移动(00941.HK),股票
380511,中国利郎(01234.HK),股票
380512,香港中旅(00308.HK),股票
380513,上海雅仕(603329),股票
380514,澄天伟业(300689),股票
380515,青建国际(01240.HK),股票
380516,旭日企业(00393.HK),股票
380517,中国黄金国际(02099.HK),股票
380518,中恒集团(600252),股票
380519,老白干酒(600559),股票
380520,正荣地产(06158.HK),股票
380521,广东鸿图(002101),股票
380522,青海春天(600381),股票
380523,黛丽斯国际(00333.HK),股票
380524,东方能源(000958),股票
380525,姚记扑克(002605),股票
380526,万向德农(600371),股票
380527,诚意药业(603811),股票
380528,华宏科技(002645),股票
380529,ST慧球(600556),股票
380530,佳都科技(600728),股票
380531,新疆众和(600888),股票
380532,银泰资源(000975),股票
380533,中国电建(601669),股票
380534,士兰微(600460),股票
380535,赛象科技(002337),股票
380536,东胜旅游(00265.HK),股票
380537,利基控股(00240.HK),股票
380538,中信国安(000839),股票
380539,南京医药(600713),股票
380540,南方汇通(000920),股票
380541,重庆农村商业银行(03618.HK),股票
380542,进智公共交通(00077.HK),股票
380543,超凡网络(08121.HK),股票
380544,北京燃气蓝天(06828.HK),股票
380545,天然乳品(00462.HK),股票
380546,中地乳业(01492.HK),股票
380547,重庆港九(600279),股票
380548,全通教育(300359),股票
380549,沛然环保(08320.HK),股票
380550,文一科技(600520),股票
380551,万华化学(600309),股票
380552,炼石航空(000697),股票
380553,广生堂(300436),股票
380554,航天彩虹(002389),股票
380555,利宝阁集团(01869.HK),股票
380556,中国中冶(01618.HK),股票
380557,五龙电动车(00729.HK),股票
380558,宏达电子(300726),股票
380559,安贤园中国(00922.HK),股票
380560,友邦吊顶(002718),股票
380561,北京利尔(002392),股票
380562,*ST百特(002323),股票
380563,宝莱特(300246),股票
380564,空港股份(600463),股票
380565,震安科技(300767),股票
380566,首创环境(03989.HK),股票
380567,中国幸福投资(08116.HK),股票
380568,宝德科技集团(08236.HK),股票
380569,华邦健康(002004),股票
380570,中国水业集团(01129.HK),股票
380571,达利国际(00608.HK),股票
380572,云南城投(600239),股票
380573,科恒股份(300340),股票
380574,长沙银行(601577),股票
380575,*ST中绒(000982),股票
380576,中能国际控股(01096.HK),股票
380577,凤凰B股(900916),股票
380578,阿科力(603722),股票
380579,东方网力(300367),股票
380580,天首发展(000611),股票
380581,丽新发展(00488.HK),股票
380582,德尔股份(300473),股票
380583,华胜天成(600410),股票
380584,原生态牧业(01431.HK),股票
380585,京蓝科技(000711),股票
380586,三环集团(300408),股票
380587,亚美能源(02686.HK),股票
380588,大唐潼金(08299.HK),股票
380589,福建金森(002679),股票
380590,弘海高新资源(00065.HK),股票
380591,春秋航空(601021),股票
380592,沃华医药(002107),股票
380593,星美控股(00198.HK),股票
380594,中环股份(002129),股票
380595,金固股份(002488),股票
380596,康臣药业(01681.HK),股票
380597,合和实业(00054.HK),股票
380598,卓信国际控股(08266.HK),股票
380599,章源钨业(002378),股票
380600,电光科技(002730),股票
380601,中原银行(01216.HK),股票
380602,万洲国际(00288.HK),股票
380603,长方集团(300301),股票
380604,山东矿机(002526),股票
380605,南洋股份(002212),股票
380606,中国卫生集团(00673.HK),股票
380607,桐昆股份(601233),股票
380608,银之杰(300085),股票
380609,苏威孚B(200581),股票
380610,熙菱信息(300588),股票
380611,东方报业集团(00018.HK),股票
380612,泛海控股(000046),股票
380613,江苏宁沪高速公路(00177.HK),股票
380614,步长制药(603858),股票
380615,卜蜂国际(00043.HK),股票
380616,毅高国际控股(08218.HK),股票
380617,旷达科技(002516),股票
380618,安通控股(600179),股票
380619,思创医惠(300078),股票
380620,中文传媒(600373),股票
380621,科华生物(002022),股票
380622,中电控股(00002.HK),股票
380623,中国中冶(601618),股票
380624,大西洋(600558),股票
380625,广州酒家(603043),股票
380626,王朝酒业(00828.HK),股票
380627,九芝堂(000989),股票
380628,亚洲金融(00662.HK),股票
380629,御家汇(300740),股票
380630,彭顺国际(06163.HK),股票
380631,金海环境(603311),股票
380632,世茂房地产(00813.HK),股票
380633,同方泰德(01206.HK),股票
380634,平煤股份(601666),股票
380635,中原证券(601375),股票
380636,BBI生命科学(01035.HK),股票
380637,网龙(00777.HK),股票
380638,中体产业(600158),股票
380639,国睿科技(600562),股票
380640,梦舟股份(600255),股票
380641,索通发展(603612),股票
380642,读者传媒(603999),股票
380643,洛阳玻璃(600876),股票
380644,九安医疗(002432),股票
380645,太原重工(600169),股票
380646,富临运业(002357),股票
380647,激成投资(00184.HK),股票
380648,再升科技(603601),股票
380649,吉辉控股(08027.HK),股票
380650,中民控股(00681.HK),股票
380651,分众传媒(002027),股票
380652,福星股份(000926),股票
380653,拓日新能(002218),股票
380654,数知科技(300038),股票
380655,风神股份(600469),股票
380656,东阿阿胶(000423),股票
380657,澳洋顺昌(002245),股票
380658,金粤控股(00070.HK),股票
380659,中能电气(300062),股票
380660,和科达(002816),股票
380661,承达集团(01568.HK),股票
380662,富春环保(002479),股票
380663,澳优(01717.HK),股票
380664,中国联塑(02128.HK),股票
380665,中房股份(600890),股票
380666,中国诚通发展集团(00217.HK),股票
380667,中国医药(600056),股票
380668,中国医疗集团(08225.HK),股票
380669,上海物贸(600822),股票
380670,金诚信(603979),股票
380671,广济药业(000952),股票
380672,仁和药业(000650),股票
380673,中国大冶有色金属(00661.HK),股票
380674,天铁股份(300587),股票
380675,江苏有线(600959),股票
380676,凤凰光学(600071),股票
380677,大北农(002385),股票
380678,南都物业(603506),股票
380679,泰和小贷(08252.HK),股票
380680,佳兆业集团(01638.HK),股票
380681,青海华鼎(600243),股票
380682,元力股份(300174),股票
380683,*ST地矿(000409),股票
380684,兖州煤业股份(01171.HK),股票
380685,三一重工(600031),股票
380686,三六零(601360),股票
380687,保德国际发展(00372.HK),股票
380688,火炬电子(603678),股票
380689,中海石油化学(03983.HK),股票
380690,锦州港(600190),股票
380691,彩虹新能源(00438.HK),股票
380692,中电光谷(00798.HK),股票
380693,中恒电气(002364),股票
380694,雅各臣科研制药(02633.HK),股票
380695,大华股份(002236),股票
380696,中路B股(900915),股票
380697,北新建材(000786),股票
380698,康宁医院(02120.HK),股票
380699,佐力小贷(06866.HK),股票
380700,信邦制药(002390),股票
380701,皓文控股(08019.HK),股票
380702,摩恩电气(002451),股票
380703,中国金融投资管理(00605.HK),股票
380704,安道麦A(000553),股票
380705,中生联合(03332.HK),股票
380706,申科股份(002633),股票
380707,金安国纪(002636),股票
380708,山西证券(002500),股票
380709,华瀚健康(00587.HK),股票
380710,佳兆业健康(00876.HK),股票
380711,太平洋酒吧(08432.HK),股票
380712,深纺织A(000045),股票
380713,*ST天马(002122),股票
380714,康普顿(603798),股票
380715,久吾高科(300631),股票
380716,易鑫集团(02858.HK),股票
380717,吉林高速(601518),股票
380718,允升国际(01315.HK),股票
380719,白银有色(601212),股票
380720,美团点评-W(03690.HK),股票
380721,高山企业(00616.HK),股票
380722,益佰制药(600594),股票
380723,农发种业(600313),股票
380724,合力科技(603917),股票
380725,暴风集团(300431),股票
380726,中国建材(03323.HK),股票
380727,贵绳股份(600992),股票
380728,佐力药业(300181),股票
380729,大唐发电(601991),股票
380730,粤海置地(00124.HK),股票
380731,海宁皮城(002344),股票
380732,特变电工(600089),股票
380733,建业地产(00832.HK),股票
380734,光明乳业(600597),股票
380735,厚普股份(300471),股票
380736,*ST嘉陵(600877),股票
380737,ST安泰(600408),股票
380738,延华智能(002178),股票
380739,盛力达科技(01289.HK),股票
380740,熊猫绿能(00686.HK),股票
380741,香溢融通(600830),股票
380742,科林环保(002499),股票
380743,神州信息(000555),股票
380744,香港资源控股(02882.HK),股票
380745,司太立(603520),股票
380746,汉嘉设计(300746),股票
380747,中国糖果(08182.HK),股票
380748,佛山照明(000541),股票
380749,赛摩电气(300466),股票
380750,东方明珠(600637),股票
380751,华夏动漫(01566.HK),股票
380752,西藏水资源(01115.HK),股票
380753,双环传动(002472),股票
380754,皇庭国际(000056),股票
380755,大千生态(603955),股票
380756,华地国际控股(01700.HK),股票
380757,飞力达(300240),股票
380758,金刚玻璃(300093),股票
380759,宝钢股份(600019),股票
380760,中盈盛达融资担保(01543.HK),股票
380761,长城微光(08286.HK),股票
380762,濮阳惠成(300481),股票
380763,东方材料(603110),股票
380764,精华制药(002349),股票
380765,优德精密(300549),股票
380766,精测电子(300567),股票
380767,中广核矿业(01164.HK),股票
380768,惠而浦(600983),股票
380769,东北证券(000686),股票
380770,名臣健康(002919),股票
380771,晨光文具(603899),股票
380772,宁通信B(200468),股票
380773,三生制药(01530.HK),股票
380774,哈药股份(600664),股票
380775,亚投金融集团(00033.HK),股票
380776,上港集团(600018),股票
380777,尔康制药(300267),股票
380778,常宝股份(002478),股票
380779,华微电子(600360),股票
380780,节能风电(601016),股票
380781,龙源电力(00916.HK),股票
380782,鹏翎股份(300375),股票
380783,恒实科技(300513),股票
380784,兴证国际(06058.HK),股票
380785,海波重科(300517),股票
380786,华电能源(600726),股票
380787,伊戈尔(002922),股票
380788,中新药业(600329),股票
380789,恒立液压(601100),股票
380790,联亚集团(00458.HK),股票
380791,金路集团(000510),股票
380792,盛运环保(300090),股票
380793,金冠股份(300510),股票
380794,中船防务(600685),股票
380795,超智能控股(08355.HK),股票
380796,国电南自(600268),股票
380797,伊泰B股(900948),股票
380798,华宝股份(300741),股票
380799,都市丽人(02298.HK),股票
380800,浙江众成(002522),股票
380801,永安药业(002365),股票
380802,海螺水泥(600585),股票
380803,深信服(300454),股票
380804,国元证券(000728),股票
380805,上海青浦消防(08115.HK),股票
380806,漳州发展(000753),股票
380807,东光化工(01702.HK),股票
380808,方正电机(002196),股票
380809,恒隆集团(00010.HK),股票
380810,COSMOPOL INT'L(00120.HK),股票
380811,中联重科(01157.HK),股票
380812,圣济堂(600227),股票
380813,合诚股份(603909),股票
380814,中国铁塔(00788.HK),股票
380815,晋西车轴(600495),股票
380816,海油工程(600583),股票
380817,东方精工(002611),股票
380818,非凡中国(08032.HK),股票
380819,安正时尚(603839),股票
380820,朗源股份(300175),股票
380821,恒芯中国(08046.HK),股票
380822,东岳集团(00189.HK),股票
380823,汇洁股份(002763),股票
380824,润达医疗(603108),股票
380825,海鸥住工(002084),股票
380826,亮晴控股(08603.HK),股票
380827,闰土股份(002440),股票
380828,中国富强金融(00290.HK),股票
380829,保发集团(03326.HK),股票
380830,汉森制药(002412),股票
380831,澳洋健康(002172),股票
380832,桦欣控股(08442.HK),股票
380833,王氏国际(00099.HK),股票
380834,建德国际控股(00865.HK),股票
380835,中国通信服务(00552.HK),股票
380836,杭萧钢构(600477),股票
380837,联合地产(香港)(00056.HK),股票
380838,胜捷企业(06090.HK),股票
380839,新煮意控股(08179.HK),股票
380840,盛通股份(002599),股票
380841,中航重机(600765),股票
380842,东旭蓝天(000040),股票
380843,雅戈尔(600177),股票
380844,中国三江化工(02198.HK),股票
380845,凯华集团(00275.HK),股票
380846,劲拓股份(300400),股票
380847,恒润股份(603985),股票
380848,博士蛙国际(01698.HK),股票
380849,汉邦高科(300449),股票
380850,禹洲地产(01628.HK),股票
380851,首旅酒店(600258),股票
380852,光力科技(300480),股票
380853,全信股份(300447),股票
380854,春秋电子(603890),股票
380855,融信中国(03301.HK),股票
380856,华众车载(06830.HK),股票
380857,东方创业(600278),股票
380858,顾地科技(002694),股票
380859,吉林敖东(000623),股票
380860,精达股份(600577),股票
380861,建滔集团(00148.HK),股票
380862,新智认知(603869),股票
380863,云能国际(01298.HK),股票
380864,南风股份(300004),股票
